id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30722587,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650.0,28,6,2023-08-31,0.08,15,178,0,
30789649,3 rooms 7 min from Stockholm center,230351258,Edgars,,Enskede-Årsta-Vantörs,59.2897,18.02691,Entire home/apt,3424.0,1,0,,,1,90,0,
30807581,Studio Apartment Double bed,362541894,ApartDirect,,Södermalms,59.30150604248047,18.106176376342773,Entire home/apt,1014.0,2,1239,2025-09-18,15.12,23,354,118,
30812963,Superior Studio with Sofa Bed,362541894,ApartDirect,,Södermalms,59.30150985717773,18.10618019104004,Entire home/apt,1035.0,2,351,2025-09-15,4.26,23,364,23,
30949916,Studio Apartment With Patio,362541894,ApartDirect,,Södermalms,59.30150604248047,18.106176376342773,Entire home/apt,1098.0,2,106,2025-08-10,1.3,23,361,5,
30950252,2 Storey Apartment with Terrace,362541894,ApartDirect,,Södermalms,59.30150604248047,18.106176376342773,Entire home/apt,1405.0,2,131,2025-09-24,1.6,23,358,24,
30971587,Djurgården in the turist center,231409230,Jan,,Östermalms,59.32354,18.10026,Entire home/apt,1100.0,30,2,2025-09-01,0.04,1,56,1,
31257310,New built guest suite with free parking and wi-fi,233455639,Peter,,Bromma,59.3428,17.92432,Entire home/apt,630.0,4,24,2025-08-26,0.61,1,337,5,
31300838,Studio Apartment Double Bed,362541894,ApartDirect,,Älvsjö,59.28055,18.01409,Entire home/apt,870.0,2,75,2025-08-31,1.1,23,358,11,
31302872,Studio Apartment two single beds,362541894,ApartDirect,,Älvsjö,59.28055,18.01409,Entire home/apt,836.0,2,603,2025-09-26,7.49,23,359,63,
31303238,Superior One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32492,18.06846,Entire home/apt,2313.0,2,112,2025-08-23,1.39,23,296,10,
31303568,Standard One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32492,18.06846,Entire home/apt,2393.0,2,117,2025-07-23,1.46,23,303,19,
31304118,Large One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32492,18.06846,Entire home/apt,2603.0,2,117,2025-09-21,1.44,23,290,18,
31347264,# 12 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33435,18.02585,Entire home/apt,637.0,2,423,2025-09-14,5.19,19,308,74,
31375102,Small One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32429,18.07049,Entire home/apt,2034.0,2,78,2025-09-24,0.96,23,258,10,
31375529,Standard One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32429,18.07049,Entire home/apt,2500.0,2,96,2025-09-07,1.18,23,269,18,
31375895,Large One Bedroom Apartment,362541894,ApartDirect,,Södermalms,59.32429,18.07049,Entire home/apt,2685.0,2,98,2025-09-21,1.24,23,267,19,
31531044,Amazing penthouse 130 m2 in the heart of Södermalm,236277726,Nathalie,,Södermalms,59.3163,18.07285,Entire home/apt,2975.0,5,40,2025-08-25,0.53,1,39,12,
31646825,Peaceful place,215236745,Joyce,,Enskede-Årsta-Vantörs,59.27979,18.06945,Private room,405.0,1,195,2022-09-25,2.41,1,0,0,
31800163,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650.0,28,3,2023-09-28,0.04,15,362,0,
31801517,Small apartment with its own entrance in villa,7114216,Janet,,Skarpnäcks,59.271,18.11495,Entire home/apt,500.0,5,11,2025-07-18,0.19,1,328,5,
31893830,City Center AND close to National Park,239070803,Denise,,Norrmalms,59.34987,18.05665,Entire home/apt,1785.0,300,11,2024-12-28,0.15,1,55,1,
32098038,"Exclusive & light 3 room appartment in SoFo, 97sqm",240767680,Julius Apartment,,Södermalms,59.31446770246418,18.08023846843849,Entire home/apt,1710.0,2,294,2025-09-20,3.68,7,219,53,
32150877,City apartment 3 rd floor with balcony,14975961,Sonja,,Kungsholmens,59.33145,18.00056,Entire home/apt,873.0,10,29,2024-08-06,0.36,1,88,0,
32275779,Super comfy room close to the heart of Stockholm,77331681,Jessica,,Hässelby-Vällingby,59.36752,17.86346,Private room,438.0,2,132,2025-05-17,1.64,1,172,7,
32373886,Modern & Bright Flat – 15 Min to City Center,243088129,Karin,,Enskede-Årsta-Vantörs,59.27287,18.0511,Entire home/apt,1429.0,4,6,2025-08-31,0.08,1,178,2,
32382969,"Villa with pool, charming area 3 km frm Södermalm",88633592,Petter,,Enskede-Årsta-Vantörs,59.28367,18.08856,Entire home/apt,4496.0,5,20,2025-08-06,0.26,1,24,3,
32443167,Ljust och luftigt boende på populära Södermalm!,186975006,Hasse Hasson,,Södermalms,59.31423,18.078,Entire home/apt,2145.0,3,68,2025-08-30,0.91,1,56,17,
32484098,Mässan området,174499572,Peter Knox,,Älvsjö,59.27848,18.00201,Private room,993.0,2,1,2024-05-19,0.06,3,365,0,
32496628,"Stylish SoFo flat w/balcony, perfect location",55865419,Jesper,,Södermalms,59.3154,18.0826,Entire home/apt,1530.0,1,79,2025-09-15,0.99,1,82,13,
32536922,"Trevligt rum nära T-bana, centrum och natur.",5426620,Bo,,Skarpnäcks,59.27635,18.13223,Private room,523.0,30,0,,,4,263,0,
32537035,Boende i centrala Stockholm invid Drottninggatan,244499082,Mary,,Norrmalms,59.3382,18.05453,Entire home/apt,3150.0,2,15,2024-08-05,0.41,1,270,0,
32585614,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650.0,28,7,2023-12-15,0.09,15,86,0,
32585780,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650.0,28,1,2023-03-25,0.03,15,362,0,
32607821,Cozy 1 bedroom apartment in the heart of Stockholm,128075662,Charlotta,,Södermalms,59.325222,18.069897,Entire home/apt,1352.0,2,282,2025-09-20,3.54,4,341,52,
32664794,Mysig lägenhet i Bromma,245606174,Alexander,,Bromma,59.3310391,17.9310485,Entire home/apt,1105.0,1,3,2024-12-26,0.21,2,364,1,
32715946,Extraordinary in Old Town of Stockholm,245999299,Maria,,Södermalms,59.32297,18.07312,Entire home/apt,1255.0,2,497,2025-09-19,6.28,3,326,67,
32781761,En pärla mitt i attraktiva fruängen✨,246576475,Francesca,,Hägersten-Liljeholmens,59.28567,17.97555,Entire home/apt,850.0,3,2,2023-05-10,0.03,1,363,0,
32786547,55 m2 cosy 2-bedroom apartment & private entrance,37772563,Göran,,Enskede-Årsta-Vantörs,59.27472,18.05684,Entire home/apt,905.0,2,122,2025-09-14,1.54,1,206,30,
32841490,Quiet apartment with balcony,26255807,Amanda,,Kungsholmens,59.33269,18.03559,Entire home/apt,1142.0,40,1,2019-03-17,0.01,1,177,0,
32880579,# 14 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33455,18.02401,Entire home/apt,762.0,2,280,2025-09-17,3.52,19,355,42,
32894630,"Private room modern flat, 10 minute to city center",206375285,Matti,,Hägersten-Liljeholmens,59.31005,18.01596,Private room,370.0,1,221,2025-09-14,2.77,1,314,62,
32931008,"A room in Stockholm city, Attractive area",82299172,Tommy Micael,,Norrmalms,59.34111,18.02783,Private room,306.0,150,5,2024-08-11,0.07,2,105,0,
32935939,Three bedroom townhouse in pleasant neighborhood,33219558,Helena,,Hägersten-Liljeholmens,59.30307,17.99689,Entire home/apt,1620.0,5,17,2025-08-09,0.22,1,147,1,
33164777,Gorgeous Retro Haven ★ Stunning Views ★  Spotless,4655026,Simon,,Enskede-Årsta-Vantörs,59.29599,18.05691,Private room,512.0,3,163,2025-09-19,2.27,1,152,31,
33268252,"Old Town 17th century
Studio close to the castle",210958779,Ann,,Södermalms,59.32309,18.07158,Entire home/apt,540.0,21,10,2024-07-03,0.13,1,154,0,
33326468,Suburbian Garden Apartment - near City and nature!,25636069,Joel,,Hägersten-Liljeholmens,59.29732792017684,17.96158120131625,Entire home/apt,1196.0,2,49,2025-09-12,2.95,1,11,33,
33346034,Clean&quiet room to stay for short or long period.,251203612,Frank,,Rinkeby-Tensta,59.40862,17.92409,Private room,350.0,1,0,,,1,179,0,
33417289,"Small basement studio in house, 15 min from city",96506465,Karin,,Farsta,59.2755,18.07376,Entire home/apt,693.0,1,200,2025-09-26,2.54,1,318,72,
33483335,"Large Town House near Royal Castle, 400 years old",1027549,William,,Södermalms,59.32466,18.0749,Entire home/apt,3873.0,1,286,2025-09-28,3.68,22,233,54,
33521241,Room for rent in central Stockholm,76397005,Tor,,Norrmalms,59.3383,18.05443,Private room,480.0,8,2,2021-02-28,0.03,1,363,0,
33546399,Historical Gem in Old Town,51002540,Fredrik,,Södermalms,59.32272,18.07271,Entire home/apt,1222.0,2,327,2025-09-27,4.15,17,318,58,
33553984,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.3455,17.96642,Entire home/apt,900.0,7,1,2025-09-13,1.0,15,267,1,
33679764,En 3a i Stockholm,253849309,Junaid,,Enskede-Årsta-Vantörs,59.25619,18.0216,Entire home/apt,697.0,100,5,2022-08-27,0.07,1,364,0,
33700896,Big apartment in Hornstull,13699345,Estelle,,Södermalms,59.31408,18.04166,Entire home/apt,3004.0,7,28,2025-08-20,0.56,1,95,4,
33831756,Modernt attefallshus med uteplats i söderläge,75588565,Therese,,Älvsjö,59.2732,17.96601,Entire home/apt,754.0,1,7,2022-08-23,0.17,1,363,0,
33948776,Studio Apartment Medium,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650.0,48,7,2023-10-29,0.1,15,177,0,
34091308,Lägenhet med inglasad balkong,140189189,Ilona,,Skärholmens,59.28214,17.90775,Entire home/apt,680.0,3,22,2025-08-20,0.78,1,302,11,
34190045,# 15 Designstudiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33235,18.02577,Entire home/apt,762.0,2,329,2025-09-13,4.3,19,335,47,
34265935,Newly renovated studio in Sofia,4599224,Andreea,,Södermalms,59.31248,18.09075,Entire home/apt,1263.0,2,24,2025-09-02,0.31,1,62,7,
34340946,Waterfront house with jacuzzi & jetty in Stockholm,198665207,Emily,,Bromma,59.33658,17.89866,Entire home/apt,2932.0,2,129,2025-09-14,1.68,1,118,14,
34355947,Spacious 2BR with private balcony,135323554,Hans Olof,,Kungsholmens,59.3299,17.9994783,Entire home/apt,1027.0,1,91,2025-09-09,3.64,30,328,46,
34373743,"Stort rum med egen ingång, toalett och kokvrå.",5426620,Bo,,Skarpnäcks,59.27504,18.1335,Private room,523.0,7,1,2021-06-01,0.02,4,270,0,
34433433,Spacious home close to nature and the city,24118225,Maria Claudia,,Älvsjö,59.26713,17.98262,Entire home/apt,905.0,14,0,,,1,149,0,
34503292,Mysig 3a på Östermalm,41716554,Julia,,Östermalms,59.34165611553959,18.08236284210722,Entire home/apt,2880.0,14,5,2025-08-12,1.32,1,59,5,
34503943,Small charming villa in Långbro with a cat,155277611,Emma,,Älvsjö,59.28002,17.98253,Entire home/apt,1200.0,4,20,2025-08-23,0.26,1,28,5,
34536035,Central and spacious 2 room flat,258228926,Lars,,Norrmalms,59.34435,18.05548,Entire home/apt,705.0,7,16,2025-05-03,0.21,1,0,4,
34624237,Private room with private bathroom in Stockholm,54103359,Noor,,Södermalms,59.3084,18.08029,Private room,1127.0,2,50,2025-06-02,0.65,1,11,4,
34638059,Nice apaartment in the city center of Stockholm,261318751,Martin Karlsson,,Norrmalms,59.34091,18.06089,Entire home/apt,2040.0,2,33,2025-08-21,0.43,1,358,2,
34672779,Härlig stor trivsam 4:a på Södermalm nära City,261556596,Peter & Christel,,Södermalms,59.30397415161133,18.1010684967041,Entire home/apt,2690.0,4,7,2025-09-14,0.09,1,363,3,
34678371,Sunny villa with garden.,261038502,Johanna,,Bromma,59.34975,17.89282,Entire home/apt,2700.0,5,13,2025-08-04,0.17,1,54,1,
34766305,Humble Abode in the heart of Lilla Essingen,262171330,Jim,,Kungsholmens,59.32538,18.00505,Entire home/apt,900.0,2,20,2019-11-01,0.26,1,151,0,
34806065,Single bedroom,35926804,Kerstin,,Älvsjö,59.28679,17.98546,Private room,650.0,1,7,2025-09-24,0.24,1,363,2,
34884387,Walking distance to commuter train. 10 min 2 city.,110587561,Lars,,Älvsjö,59.27694,18.00316,Private room,366.0,5,174,2025-09-27,2.27,1,137,20,
35032153,Cozy high ceiling studio by the park,3165844,Anton,,Kungsholmens,59.33065,18.01243,Entire home/apt,3780.0,2,18,2025-08-11,0.23,1,38,9,
35072692,Family house at forest park in Stockholm Älvsjö,162087348,Fredrik,,Älvsjö,59.28149,17.99255,Entire home/apt,2306.0,5,0,,,1,173,0,
35105995,Modern flat with balcony near city center,264433288,Björn,,Östermalms,59.34859,18.099,Entire home/apt,1080.0,14,36,2025-08-31,0.47,1,275,6,
35121731,Compact Living in Old Town,1027549,William,,Södermalms,59.32457,18.06853,Entire home/apt,774.0,1,324,2025-09-22,4.22,22,319,69,
35193468,Small Studio in courtyard in central Old Town,1027549,William,,Södermalms,59.32457,18.06853,Entire home/apt,909.0,1,438,2025-09-18,5.76,22,343,63,
35193938,Small courtyard Studio in central Old Town,1027549,William,,Södermalms,59.32457,18.06853,Entire home/apt,878.0,1,352,2025-09-27,4.59,22,349,57,
35230917,Vindsvåning vid Mosebacke,182826347,Emma,,Södermalms,59.31935,18.07129,Entire home/apt,2500.0,3,8,2024-06-17,0.22,1,83,0,
35380088,Stor villa nära Stockholm city - med egen trädgård,31436466,Bengt,,Hägersten-Liljeholmens,59.30281,17.97287,Entire home/apt,2874.0,4,6,2023-07-24,0.08,2,178,0,
35446609,A nice big apartment,266719851,Yudita Arianne,,Älvsjö,59.28752,17.99954,Entire home/apt,938.0,3,4,2025-06-21,0.05,1,268,1,
35494787,Great central apartment in Vasastan,15556043,Anna Lina Sofie,,Norrmalms,59.34473,18.03617,Entire home/apt,730.0,30,4,2025-09-10,0.06,1,119,3,
35527876,"Cozy, central apartment in trendy Södermalm",12262270,Sofia,,Södermalms,59.30961,18.07446,Entire home/apt,1803.0,5,13,2025-08-13,0.17,1,14,2,
35543453,Great house 15 min to Stockholm city,35493988,Christer,,Enskede-Årsta-Vantörs,59.2875,18.08413,Entire home/apt,3658.0,3,28,2025-08-24,0.37,1,36,2,
35564103,"Big place in Stockholm city,",10248411,Anmari,,Södermalms,59.31632,18.03668,Entire home/apt,1794.0,5,6,2022-09-10,0.08,1,5,0,
35564424,Cozy studio close to nature withgood communication,93414857,Anton,,Hässelby-Vällingby,59.37267,17.84627,Entire home/apt,1000.0,4,12,2025-05-26,0.16,1,178,1,
35609556,Trea i Hammarbyhöjden,267897675,Louise,,Skarpnäcks,59.29508,18.09752,Entire home/apt,1980.0,3,14,2025-08-16,0.51,1,340,4,
35671640,Lovely apartment in central Old Town,22876006,Agnes,,Södermalms,59.32426,18.0720704,Entire home/apt,1931.0,3,288,2025-09-25,3.82,43,330,60,
35721248,Spacious house close to nature and city center,17163282,Alexandra,,Hägersten-Liljeholmens,59.29745,17.95792,Entire home/apt,2800.0,5,7,2024-07-27,0.1,1,90,0,
35738401,Modern Apartment 82m2-15 min to Avicii and 3 Arena,43620607,Maria,,Enskede-Årsta-Vantörs,59.28251,18.08884,Entire home/apt,723.0,3,7,2025-08-25,0.09,1,3,3,
35758030,Beautiful apartment minutes from Stockholm central,174005763,Lance,,Enskede-Årsta-Vantörs,59.28071,18.09279,Entire home/apt,1045.0,28,2,2019-08-21,0.03,1,139,0,
35774991,"Modern apartment in Stockholm C, 3 bedrooms + 2 WC",269142230,Nicklas,,Norrmalms,59.34516,18.05622,Entire home/apt,5452.0,6,11,2025-08-31,0.51,1,36,8,
35780667,Modern and fresh apartment in central Stockholm,175882096,Ali,,Södermalms,59.30434,18.09067,Entire home/apt,3250.0,5,10,2025-07-20,0.13,1,51,1,
35907641,Traditional Country House in the City,270079267,Hélène,,Hägersten-Liljeholmens,59.3059,17.99958,Entire home/apt,672.0,3,242,2025-09-19,3.23,1,298,42,
36018560,A quiet gem in Vasastan with a cozy balcony,36542789,Caroline,,Norrmalms,59.34601,18.0507,Entire home/apt,1719.0,60,11,2022-08-18,0.15,1,0,0,
36033830,Furnished Room in Stockholm.,130270837,Manohar Singh,,Rinkeby-Tensta,59.40458305927468,17.93874964958506,Private room,322.0,15,0,,,1,176,0,
36070504,Modern & fully furnished studio,271346174,StayPlus,,Hägersten-Liljeholmens,59.29786,17.99765,Entire home/apt,404.0,3,58,2025-09-13,0.78,50,278,13,
36071903,Furnished & modern 1 BR flat,271346174,StayPlus,,Hägersten-Liljeholmens,59.29792,17.99817,Entire home/apt,697.0,3,78,2025-09-21,2.02,50,252,31,
36324410,Lugnt centralt i Stockholms stadsdel södermalm,273186263,Elisabeth,,Södermalms,59.31632,18.07256,Private room,1000.0,2,111,2025-09-19,1.48,2,294,25,
36389957,Compact luxury living,29929470,Mariana,,Södermalms,59.31001,18.07824,Entire home/apt,2340.0,4,4,2022-08-21,0.05,1,270,0,
36406817,Nice private room close to the city,43185253,Eva & Björn,,Södermalms,59.30446,18.08901,Private room,900.0,2,86,2025-09-22,1.13,1,67,7,
36434711,Spacious Town House in the Heart of Stockholm,273936793,Hennawy,,Farsta,59.26323,18.11696,Entire home/apt,1710.0,1,1,2022-07-17,0.03,2,177,0,
36502178,Stockholm,160072992,Erwa,,Hägersten-Liljeholmens,59.29459,17.99186,Private room,433.0,10,17,2023-05-14,0.23,1,288,0,
36579333,"Mysig lägenhet centralt i SoFo, Södermalm",100332605,Desirée Sylvia Alexandra,,Södermalms,59.31296022666373,18.07910396388251,Entire home/apt,1302.0,2,7,2025-08-01,0.5,2,122,4,
36614810,Charming 1BR in the heart of Old Town,135323554,Hans Olof,,Södermalms,59.3233989,18.071913,Entire home/apt,1424.0,1,97,2025-09-22,3.89,30,339,48,
36687952,"Pretty apartment in Sofo, the heart of Södermalm",275484557,Annelie,,Södermalms,59.31177,18.09235,Entire home/apt,1173.0,3,37,2025-08-02,0.52,1,19,6,
36693017,Fin legenhät på 55 kvm med balkong,275700077,Iwona,,Enskede-Årsta-Vantörs,59.28299,18.04592,Entire home/apt,900.0,1,57,2025-08-01,1.4,1,79,10,
36723848,Small apartment in detached house,276020302,Lotta,,Älvsjö,59.27998,17.99738,Entire home/apt,503.0,1,281,2025-09-17,3.76,1,19,53,
36729662,Football derby deluxe in Sthlm!,57400359,Philip,,Hägersten-Liljeholmens,59.30585601704439,17.982712310187665,Entire home/apt,7000.0,1,1,2024-05-20,0.06,1,269,0,
36752841,Unique cellar unit in Old Town w/ private entrance,16683151,Olof,,Södermalms,59.32466507,18.07411575,Entire home/apt,1002.0,3,219,2025-09-27,2.92,39,313,54,
36780237,Private bedroom (2 beds/window/private WC) in SoFo,2962192,Jessica,,Södermalms,59.31308,18.08281,Private room,700.0,4,5,2019-10-30,0.07,1,87,0,
36781505,Green area close to inner city!,70942841,Andreas,,Bromma,59.331027209565065,17.95057044421673,Entire home/apt,958.0,5,166,2025-09-13,2.25,9,222,31,
36783580,Generator - 6 bed Dorm,270945260,Generator,,Norrmalms,59.33699,18.05107,Private room,2361.0,1,194,2025-08-30,2.58,18,363,21,
36783624,Generator - Superior Queen,270945260,Generator,,Norrmalms,59.335,18.05092,Private room,1535.0,1,425,2025-09-07,5.64,18,357,52,
36783661,Generator - Bed in 6 Bed Dorm,270945260,Generator,,Norrmalms,59.33513,18.04999,Private room,394.0,1,846,2025-08-26,11.26,18,365,78,
36783732,Generator - Bed in 6 Bed Dorm Female Only,270945260,Generator,,Norrmalms,59.33634,18.05161,Shared room,453.0,1,285,2025-09-14,3.79,18,364,38,
36783872,Generator - Family Room for 4,270945260,Generator,,Norrmalms,59.33705,18.05001,Private room,2428.0,1,225,2025-08-15,2.99,18,365,11,
36783908,Generator - Superior Twin,270945260,Generator,,Norrmalms,59.33546,18.04977,Private room,1516.0,1,131,2025-08-22,1.75,18,354,14,
36783948,Generator - Bed in 4-bed Dorm,270945260,Generator,,Norrmalms,59.33683,18.05142,Shared room,550.0,1,480,2025-08-26,6.4,18,365,50,
36784006,Generator - Private 4-bed Room,270945260,Generator,,Norrmalms,59.33474,18.05043,Private room,2199.0,1,194,2025-08-13,2.72,18,363,21,
36784137,Generator - Studio Suite,270945260,Generator,,Norrmalms,59.33677,18.04999,Private room,6138.0,1,0,,,18,365,0,
36838088,"Cosy flat in quiet area, center of Stockholm.",12053525,Anna,,Norrmalms,59.33818,18.05039,Private room,630.0,1,23,2025-09-23,1.38,1,79,20,
36896861,Loft apartment in Aspudden/Vinterviken,85191867,Nino,,Hägersten-Liljeholmens,59.30596,18.00404,Entire home/apt,1500.0,3,2,2022-10-01,0.03,1,178,0,
36909966,Modern flat in a nice family friendly area,277408520,Hoshang,,Enskede-Årsta-Vantörs,59.28507,18.09841,Entire home/apt,950.0,5,17,2025-06-03,0.98,1,42,12,
36925358,"A room in the middle of Södermalm, SOFO, Stockholm",13171028,Synnöve,,Södermalms,59.31151,18.07976,Private room,1008.0,2,196,2025-08-31,2.61,1,312,28,
36925986,"Elegant & light 3 room apartment in SoFo, 97sqm",240767680,Julius Apartment,,Södermalms,59.3137856,18.0812255,Entire home/apt,1710.0,1,290,2025-09-23,3.99,7,176,67,
36927101,"Spacious and quiet, 10 minutes from city",12629233,Lena,,Kungsholmens,59.33619,18.01409,Private room,3000.0,2,2,2019-08-16,0.03,1,270,0,
36942877,Charming room - historic flat in the heart of NoFo,97292,Emelie,,Södermalms,59.31697,18.07716,Private room,912.0,3,66,2025-09-01,0.88,1,159,15,
37301374,Kransen Hill,280817496,Arlen,,Hägersten-Liljeholmens,59.30297,18.01103,Private room,429.0,2,54,2025-09-13,0.72,1,323,5,
37314776,Cosy cottage with pool & fireplace,29680992,Laura,,Farsta,59.26577,18.09666,Entire home/apt,2268.0,7,5,2025-08-01,0.09,1,353,1,
37329906,"Apartment near to Stockholm centre, Malls & Nature",265891582,Syed Irfan,,Rinkeby-Tensta,59.41292,17.92498,Entire home/apt,441.0,1,3,2019-09-12,0.04,1,49,0,
